;Abs Path;Rel Path;Item Class
1203;D:\Programming\AP_Lab3\dataset_3\9982.jpg;dataset_3\9982.jpg;bay horse
1204;D:\Programming\AP_Lab3\dataset_3\1109.jpg;dataset_3\1109.jpg;bay horse
1205;D:\Programming\AP_Lab3\dataset_3\4670.jpg;dataset_3\4670.jpg;bay horse
1206;D:\Programming\AP_Lab3\dataset_3\1968.jpg;dataset_3\1968.jpg;bay horse
1207;D:\Programming\AP_Lab3\dataset_3\7018.jpg;dataset_3\7018.jpg;bay horse
1208;D:\Programming\AP_Lab3\dataset_3\6838.jpg;dataset_3\6838.jpg;bay horse
1209;D:\Programming\AP_Lab3\dataset_3\4225.jpg;dataset_3\4225.jpg;bay horse
1210;D:\Programming\AP_Lab3\dataset_3\8660.jpg;dataset_3\8660.jpg;bay horse
1211;D:\Programming\AP_Lab3\dataset_3\8634.jpg;dataset_3\8634.jpg;bay horse
1212;D:\Programming\AP_Lab3\dataset_3\2266.jpg;dataset_3\2266.jpg;bay horse
1213;D:\Programming\AP_Lab3\dataset_3\6261.jpg;dataset_3\6261.jpg;bay horse
1214;D:\Programming\AP_Lab3\dataset_3\8276.jpg;dataset_3\8276.jpg;bay horse
1215;D:\Programming\AP_Lab3\dataset_3\9758.jpg;dataset_3\9758.jpg;bay horse
1216;D:\Programming\AP_Lab3\dataset_3\4606.jpg;dataset_3\4606.jpg;bay horse
1217;D:\Programming\AP_Lab3\dataset_3\9719.jpg;dataset_3\9719.jpg;bay horse
1218;D:\Programming\AP_Lab3\dataset_3\8891.jpg;dataset_3\8891.jpg;bay horse
1219;D:\Programming\AP_Lab3\dataset_3\2821.jpg;dataset_3\2821.jpg;bay horse
1220;D:\Programming\AP_Lab3\dataset_3\7548.jpg;dataset_3\7548.jpg;bay horse
1221;D:\Programming\AP_Lab3\dataset_3\6923.jpg;dataset_3\6923.jpg;bay horse
1222;D:\Programming\AP_Lab3\dataset_3\5349.jpg;dataset_3\5349.jpg;bay horse
1223;D:\Programming\AP_Lab3\dataset_3\2144.jpg;dataset_3\2144.jpg;bay horse
1224;D:\Programming\AP_Lab3\dataset_3\6917.jpg;dataset_3\6917.jpg;bay horse
1225;D:\Programming\AP_Lab3\dataset_3\6541.jpg;dataset_3\6541.jpg;bay horse
1226;D:\Programming\AP_Lab3\dataset_3\7114.jpg;dataset_3\7114.jpg;bay horse
1227;D:\Programming\AP_Lab3\dataset_3\8351.jpg;dataset_3\8351.jpg;bay horse
1228;D:\Programming\AP_Lab3\dataset_3\3819.jpg;dataset_3\3819.jpg;bay horse
1229;D:\Programming\AP_Lab3\dataset_3\4613.jpg;dataset_3\4613.jpg;bay horse
1230;D:\Programming\AP_Lab3\dataset_3\3814.jpg;dataset_3\3814.jpg;bay horse
1231;D:\Programming\AP_Lab3\dataset_3\6889.jpg;dataset_3\6889.jpg;bay horse
1232;D:\Programming\AP_Lab3\dataset_3\4745.jpg;dataset_3\4745.jpg;bay horse
1233;D:\Programming\AP_Lab3\dataset_3\9329.jpg;dataset_3\9329.jpg;bay horse
1234;D:\Programming\AP_Lab3\dataset_3\9356.jpg;dataset_3\9356.jpg;bay horse
1235;D:\Programming\AP_Lab3\dataset_3\3653.jpg;dataset_3\3653.jpg;bay horse
1236;D:\Programming\AP_Lab3\dataset_3\7229.jpg;dataset_3\7229.jpg;bay horse
1237;D:\Programming\AP_Lab3\dataset_3\7332.jpg;dataset_3\7332.jpg;bay horse
1238;D:\Programming\AP_Lab3\dataset_3\2158.jpg;dataset_3\2158.jpg;zebra
1239;D:\Programming\AP_Lab3\dataset_3\2041.jpg;dataset_3\2041.jpg;zebra
1240;D:\Programming\AP_Lab3\dataset_3\847.jpg;dataset_3\847.jpg;zebra
1241;D:\Programming\AP_Lab3\dataset_3\5753.jpg;dataset_3\5753.jpg;zebra
1242;D:\Programming\AP_Lab3\dataset_3\4752.jpg;dataset_3\4752.jpg;zebra
1243;D:\Programming\AP_Lab3\dataset_3\6275.jpg;dataset_3\6275.jpg;zebra
1244;D:\Programming\AP_Lab3\dataset_3\5304.jpg;dataset_3\5304.jpg;zebra
1245;D:\Programming\AP_Lab3\dataset_3\4880.jpg;dataset_3\4880.jpg;zebra
1246;D:\Programming\AP_Lab3\dataset_3\5960.jpg;dataset_3\5960.jpg;zebra
1247;D:\Programming\AP_Lab3\dataset_3\9589.jpg;dataset_3\9589.jpg;zebra
1248;D:\Programming\AP_Lab3\dataset_3\1929.jpg;dataset_3\1929.jpg;zebra
1249;D:\Programming\AP_Lab3\dataset_3\5862.jpg;dataset_3\5862.jpg;zebra
1250;D:\Programming\AP_Lab3\dataset_3\6205.jpg;dataset_3\6205.jpg;zebra
1251;D:\Programming\AP_Lab3\dataset_3\1842.jpg;dataset_3\1842.jpg;zebra
1252;D:\Programming\AP_Lab3\dataset_3\872.jpg;dataset_3\872.jpg;zebra
1253;D:\Programming\AP_Lab3\dataset_3\385.jpg;dataset_3\385.jpg;zebra
1254;D:\Programming\AP_Lab3\dataset_3\1866.jpg;dataset_3\1866.jpg;zebra
1255;D:\Programming\AP_Lab3\dataset_3\6536.jpg;dataset_3\6536.jpg;zebra
1256;D:\Programming\AP_Lab3\dataset_3\4849.jpg;dataset_3\4849.jpg;zebra
1257;D:\Programming\AP_Lab3\dataset_3\1145.jpg;dataset_3\1145.jpg;zebra
1258;D:\Programming\AP_Lab3\dataset_3\149.jpg;dataset_3\149.jpg;zebra
1259;D:\Programming\AP_Lab3\dataset_3\8809.jpg;dataset_3\8809.jpg;zebra
1260;D:\Programming\AP_Lab3\dataset_3\1879.jpg;dataset_3\1879.jpg;zebra
1261;D:\Programming\AP_Lab3\dataset_3\953.jpg;dataset_3\953.jpg;zebra
1262;D:\Programming\AP_Lab3\dataset_3\4044.jpg;dataset_3\4044.jpg;zebra
1263;D:\Programming\AP_Lab3\dataset_3\2978.jpg;dataset_3\2978.jpg;zebra
1264;D:\Programming\AP_Lab3\dataset_3\931.jpg;dataset_3\931.jpg;zebra
1265;D:\Programming\AP_Lab3\dataset_3\8772.jpg;dataset_3\8772.jpg;zebra
1266;D:\Programming\AP_Lab3\dataset_3\4232.jpg;dataset_3\4232.jpg;zebra
1267;D:\Programming\AP_Lab3\dataset_3\8362.jpg;dataset_3\8362.jpg;zebra
1268;D:\Programming\AP_Lab3\dataset_3\9790.jpg;dataset_3\9790.jpg;zebra
1269;D:\Programming\AP_Lab3\dataset_3\2613.jpg;dataset_3\2613.jpg;zebra
1270;D:\Programming\AP_Lab3\dataset_3\185.jpg;dataset_3\185.jpg;zebra
1271;D:\Programming\AP_Lab3\dataset_3\5033.jpg;dataset_3\5033.jpg;zebra
1272;D:\Programming\AP_Lab3\dataset_3\81.jpg;dataset_3\81.jpg;zebra
1273;D:\Programming\AP_Lab3\dataset_3\2252.jpg;dataset_3\2252.jpg;zebra
1274;D:\Programming\AP_Lab3\dataset_3\6218.jpg;dataset_3\6218.jpg;zebra
1275;D:\Programming\AP_Lab3\dataset_3\8235.jpg;dataset_3\8235.jpg;zebra
1276;D:\Programming\AP_Lab3\dataset_3\841.jpg;dataset_3\841.jpg;zebra
1277;D:\Programming\AP_Lab3\dataset_3\6881.jpg;dataset_3\6881.jpg;zebra
1278;D:\Programming\AP_Lab3\dataset_3\2765.jpg;dataset_3\2765.jpg;zebra
1279;D:\Programming\AP_Lab3\dataset_3\2630.jpg;dataset_3\2630.jpg;zebra
1280;D:\Programming\AP_Lab3\dataset_3\252.jpg;dataset_3\252.jpg;zebra
1281;D:\Programming\AP_Lab3\dataset_3\9267.jpg;dataset_3\9267.jpg;zebra
1282;D:\Programming\AP_Lab3\dataset_3\9879.jpg;dataset_3\9879.jpg;zebra
1283;D:\Programming\AP_Lab3\dataset_3\9778.jpg;dataset_3\9778.jpg;zebra
1284;D:\Programming\AP_Lab3\dataset_3\4536.jpg;dataset_3\4536.jpg;zebra
1285;D:\Programming\AP_Lab3\dataset_3\8913.jpg;dataset_3\8913.jpg;zebra
1286;D:\Programming\AP_Lab3\dataset_3\8091.jpg;dataset_3\8091.jpg;zebra
1287;D:\Programming\AP_Lab3\dataset_3\7252.jpg;dataset_3\7252.jpg;zebra
1288;D:\Programming\AP_Lab3\dataset_3\466.jpg;dataset_3\466.jpg;zebra
1289;D:\Programming\AP_Lab3\dataset_3\6367.jpg;dataset_3\6367.jpg;zebra
1290;D:\Programming\AP_Lab3\dataset_3\3704.jpg;dataset_3\3704.jpg;zebra
1291;D:\Programming\AP_Lab3\dataset_3\6640.jpg;dataset_3\6640.jpg;zebra
1292;D:\Programming\AP_Lab3\dataset_3\5629.jpg;dataset_3\5629.jpg;zebra
1293;D:\Programming\AP_Lab3\dataset_3\3493.jpg;dataset_3\3493.jpg;zebra
1294;D:\Programming\AP_Lab3\dataset_3\7674.jpg;dataset_3\7674.jpg;zebra
1295;D:\Programming\AP_Lab3\dataset_3\504.jpg;dataset_3\504.jpg;zebra
1296;D:\Programming\AP_Lab3\dataset_3\7449.jpg;dataset_3\7449.jpg;zebra
1297;D:\Programming\AP_Lab3\dataset_3\1992.jpg;dataset_3\1992.jpg;zebra
1298;D:\Programming\AP_Lab3\dataset_3\1918.jpg;dataset_3\1918.jpg;zebra
1299;D:\Programming\AP_Lab3\dataset_3\3385.jpg;dataset_3\3385.jpg;zebra
1300;D:\Programming\AP_Lab3\dataset_3\6633.jpg;dataset_3\6633.jpg;zebra
1301;D:\Programming\AP_Lab3\dataset_3\1201.jpg;dataset_3\1201.jpg;zebra
1302;D:\Programming\AP_Lab3\dataset_3\2909.jpg;dataset_3\2909.jpg;zebra
1303;D:\Programming\AP_Lab3\dataset_3\1985.jpg;dataset_3\1985.jpg;zebra
1304;D:\Programming\AP_Lab3\dataset_3\2040.jpg;dataset_3\2040.jpg;zebra
1305;D:\Programming\AP_Lab3\dataset_3\5500.jpg;dataset_3\5500.jpg;zebra
1306;D:\Programming\AP_Lab3\dataset_3\3273.jpg;dataset_3\3273.jpg;zebra
1307;D:\Programming\AP_Lab3\dataset_3\5606.jpg;dataset_3\5606.jpg;zebra
1308;D:\Programming\AP_Lab3\dataset_3\883.jpg;dataset_3\883.jpg;zebra
1309;D:\Programming\AP_Lab3\dataset_3\9736.jpg;dataset_3\9736.jpg;zebra
1310;D:\Programming\AP_Lab3\dataset_3\2921.jpg;dataset_3\2921.jpg;zebra
1311;D:\Programming\AP_Lab3\dataset_3\1463.jpg;dataset_3\1463.jpg;zebra
1312;D:\Programming\AP_Lab3\dataset_3\7808.jpg;dataset_3\7808.jpg;zebra
1313;D:\Programming\AP_Lab3\dataset_3\9026.jpg;dataset_3\9026.jpg;zebra
1314;D:\Programming\AP_Lab3\dataset_3\7396.jpg;dataset_3\7396.jpg;zebra
1315;D:\Programming\AP_Lab3\dataset_3\6876.jpg;dataset_3\6876.jpg;zebra
1316;D:\Programming\AP_Lab3\dataset_3\1518.jpg;dataset_3\1518.jpg;zebra
1317;D:\Programming\AP_Lab3\dataset_3\1096.jpg;dataset_3\1096.jpg;zebra
1318;D:\Programming\AP_Lab3\dataset_3\6086.jpg;dataset_3\6086.jpg;zebra
1319;D:\Programming\AP_Lab3\dataset_3\4127.jpg;dataset_3\4127.jpg;zebra
1320;D:\Programming\AP_Lab3\dataset_3\7472.jpg;dataset_3\7472.jpg;zebra
1321;D:\Programming\AP_Lab3\dataset_3\3780.jpg;dataset_3\3780.jpg;zebra
1322;D:\Programming\AP_Lab3\dataset_3\2762.jpg;dataset_3\2762.jpg;zebra
1323;D:\Programming\AP_Lab3\dataset_3\4973.jpg;dataset_3\4973.jpg;zebra
1324;D:\Programming\AP_Lab3\dataset_3\1853.jpg;dataset_3\1853.jpg;zebra
1325;D:\Programming\AP_Lab3\dataset_3\5772.jpg;dataset_3\5772.jpg;zebra
1326;D:\Programming\AP_Lab3\dataset_3\6035.jpg;dataset_3\6035.jpg;zebra
1327;D:\Programming\AP_Lab3\dataset_3\914.jpg;dataset_3\914.jpg;zebra
1328;D:\Programming\AP_Lab3\dataset_3\5413.jpg;dataset_3\5413.jpg;zebra
1329;D:\Programming\AP_Lab3\dataset_3\9114.jpg;dataset_3\9114.jpg;zebra
1330;D:\Programming\AP_Lab3\dataset_3\4807.jpg;dataset_3\4807.jpg;zebra
1331;D:\Programming\AP_Lab3\dataset_3\5448.jpg;dataset_3\5448.jpg;zebra
1332;D:\Programming\AP_Lab3\dataset_3\2122.jpg;dataset_3\2122.jpg;zebra
1333;D:\Programming\AP_Lab3\dataset_3\8630.jpg;dataset_3\8630.jpg;zebra
1334;D:\Programming\AP_Lab3\dataset_3\8915.jpg;dataset_3\8915.jpg;zebra
1335;D:\Programming\AP_Lab3\dataset_3\7585.jpg;dataset_3\7585.jpg;zebra
1336;D:\Programming\AP_Lab3\dataset_3\2420.jpg;dataset_3\2420.jpg;zebra
1337;D:\Programming\AP_Lab3\dataset_3\7253.jpg;dataset_3\7253.jpg;zebra
1338;D:\Programming\AP_Lab3\dataset_3\5138.jpg;dataset_3\5138.jpg;zebra
1339;D:\Programming\AP_Lab3\dataset_3\4341.jpg;dataset_3\4341.jpg;zebra
1340;D:\Programming\AP_Lab3\dataset_3\3208.jpg;dataset_3\3208.jpg;zebra
1341;D:\Programming\AP_Lab3\dataset_3\8644.jpg;dataset_3\8644.jpg;zebra
1342;D:\Programming\AP_Lab3\dataset_3\902.jpg;dataset_3\902.jpg;zebra
1343;D:\Programming\AP_Lab3\dataset_3\9381.jpg;dataset_3\9381.jpg;zebra
1344;D:\Programming\AP_Lab3\dataset_3\4345.jpg;dataset_3\4345.jpg;zebra
1345;D:\Programming\AP_Lab3\dataset_3\5887.jpg;dataset_3\5887.jpg;zebra
1346;D:\Programming\AP_Lab3\dataset_3\7827.jpg;dataset_3\7827.jpg;zebra
1347;D:\Programming\AP_Lab3\dataset_3\2559.jpg;dataset_3\2559.jpg;zebra
1348;D:\Programming\AP_Lab3\dataset_3\2898.jpg;dataset_3\2898.jpg;zebra
1349;D:\Programming\AP_Lab3\dataset_3\9554.jpg;dataset_3\9554.jpg;zebra
1350;D:\Programming\AP_Lab3\dataset_3\5531.jpg;dataset_3\5531.jpg;zebra
1351;D:\Programming\AP_Lab3\dataset_3\6522.jpg;dataset_3\6522.jpg;zebra
1352;D:\Programming\AP_Lab3\dataset_3\9650.jpg;dataset_3\9650.jpg;zebra
1353;D:\Programming\AP_Lab3\dataset_3\3626.jpg;dataset_3\3626.jpg;zebra
1354;D:\Programming\AP_Lab3\dataset_3\3104.jpg;dataset_3\3104.jpg;zebra
1355;D:\Programming\AP_Lab3\dataset_3\2224.jpg;dataset_3\2224.jpg;zebra
1356;D:\Programming\AP_Lab3\dataset_3\1701.jpg;dataset_3\1701.jpg;zebra
1357;D:\Programming\AP_Lab3\dataset_3\5157.jpg;dataset_3\5157.jpg;zebra
1358;D:\Programming\AP_Lab3\dataset_3\3219.jpg;dataset_3\3219.jpg;zebra
1359;D:\Programming\AP_Lab3\dataset_3\2214.jpg;dataset_3\2214.jpg;zebra
1360;D:\Programming\AP_Lab3\dataset_3\1233.jpg;dataset_3\1233.jpg;zebra
1361;D:\Programming\AP_Lab3\dataset_3\1724.jpg;dataset_3\1724.jpg;zebra
1362;D:\Programming\AP_Lab3\dataset_3\3539.jpg;dataset_3\3539.jpg;zebra
1363;D:\Programming\AP_Lab3\dataset_3\3914.jpg;dataset_3\3914.jpg;zebra
1364;D:\Programming\AP_Lab3\dataset_3\1483.jpg;dataset_3\1483.jpg;zebra
1365;D:\Programming\AP_Lab3\dataset_3\9235.jpg;dataset_3\9235.jpg;zebra
1366;D:\Programming\AP_Lab3\dataset_3\3748.jpg;dataset_3\3748.jpg;zebra
1367;D:\Programming\AP_Lab3\dataset_3\9570.jpg;dataset_3\9570.jpg;zebra
1368;D:\Programming\AP_Lab3\dataset_3\7026.jpg;dataset_3\7026.jpg;zebra
1369;D:\Programming\AP_Lab3\dataset_3\571.jpg;dataset_3\571.jpg;zebra
1370;D:\Programming\AP_Lab3\dataset_3\5584.jpg;dataset_3\5584.jpg;zebra
1371;D:\Programming\AP_Lab3\dataset_3\4420.jpg;dataset_3\4420.jpg;zebra
1372;D:\Programming\AP_Lab3\dataset_3\6693.jpg;dataset_3\6693.jpg;zebra
1373;D:\Programming\AP_Lab3\dataset_3\5809.jpg;dataset_3\5809.jpg;zebra
1374;D:\Programming\AP_Lab3\dataset_3\398.jpg;dataset_3\398.jpg;zebra
1375;D:\Programming\AP_Lab3\dataset_3\2083.jpg;dataset_3\2083.jpg;zebra
1376;D:\Programming\AP_Lab3\dataset_3\9771.jpg;dataset_3\9771.jpg;zebra
1377;D:\Programming\AP_Lab3\dataset_3\3241.jpg;dataset_3\3241.jpg;zebra
1378;D:\Programming\AP_Lab3\dataset_3\6016.jpg;dataset_3\6016.jpg;zebra
1379;D:\Programming\AP_Lab3\dataset_3\3686.jpg;dataset_3\3686.jpg;zebra
1380;D:\Programming\AP_Lab3\dataset_3\5882.jpg;dataset_3\5882.jpg;zebra
1381;D:\Programming\AP_Lab3\dataset_3\5129.jpg;dataset_3\5129.jpg;zebra
1382;D:\Programming\AP_Lab3\dataset_3\997.jpg;dataset_3\997.jpg;zebra
1383;D:\Programming\AP_Lab3\dataset_3\8281.jpg;dataset_3\8281.jpg;zebra
1384;D:\Programming\AP_Lab3\dataset_3\7111.jpg;dataset_3\7111.jpg;zebra
1385;D:\Programming\AP_Lab3\dataset_3\3390.jpg;dataset_3\3390.jpg;zebra
1386;D:\Programming\AP_Lab3\dataset_3\4748.jpg;dataset_3\4748.jpg;zebra
1387;D:\Programming\AP_Lab3\dataset_3\820.jpg;dataset_3\820.jpg;zebra
1388;D:\Programming\AP_Lab3\dataset_3\6763.jpg;dataset_3\6763.jpg;zebra
1389;D:\Programming\AP_Lab3\dataset_3\8978.jpg;dataset_3\8978.jpg;zebra
1390;D:\Programming\AP_Lab3\dataset_3\9003.jpg;dataset_3\9003.jpg;zebra
1391;D:\Programming\AP_Lab3\dataset_3\7861.jpg;dataset_3\7861.jpg;zebra
1392;D:\Programming\AP_Lab3\dataset_3\9050.jpg;dataset_3\9050.jpg;zebra
1393;D:\Programming\AP_Lab3\dataset_3\532.jpg;dataset_3\532.jpg;zebra
1394;D:\Programming\AP_Lab3\dataset_3\5839.jpg;dataset_3\5839.jpg;zebra
1395;D:\Programming\AP_Lab3\dataset_3\9770.jpg;dataset_3\9770.jpg;zebra
1396;D:\Programming\AP_Lab3\dataset_3\9849.jpg;dataset_3\9849.jpg;zebra
1397;D:\Programming\AP_Lab3\dataset_3\5175.jpg;dataset_3\5175.jpg;zebra
1398;D:\Programming\AP_Lab3\dataset_3\7680.jpg;dataset_3\7680.jpg;zebra
1399;D:\Programming\AP_Lab3\dataset_3\5179.jpg;dataset_3\5179.jpg;zebra
1400;D:\Programming\AP_Lab3\dataset_3\727.jpg;dataset_3\727.jpg;zebra
1401;D:\Programming\AP_Lab3\dataset_3\8649.jpg;dataset_3\8649.jpg;zebra
1402;D:\Programming\AP_Lab3\dataset_3\7624.jpg;dataset_3\7624.jpg;zebra
1403;D:\Programming\AP_Lab3\dataset_3\4646.jpg;dataset_3\4646.jpg;zebra
1404;D:\Programming\AP_Lab3\dataset_3\650.jpg;dataset_3\650.jpg;zebra
1405;D:\Programming\AP_Lab3\dataset_3\5587.jpg;dataset_3\5587.jpg;zebra
1406;D:\Programming\AP_Lab3\dataset_3\695.jpg;dataset_3\695.jpg;zebra
1407;D:\Programming\AP_Lab3\dataset_3\9830.jpg;dataset_3\9830.jpg;zebra
1408;D:\Programming\AP_Lab3\dataset_3\7123.jpg;dataset_3\7123.jpg;zebra
1409;D:\Programming\AP_Lab3\dataset_3\2879.jpg;dataset_3\2879.jpg;zebra
1410;D:\Programming\AP_Lab3\dataset_3\8207.jpg;dataset_3\8207.jpg;zebra
1411;D:\Programming\AP_Lab3\dataset_3\5494.jpg;dataset_3\5494.jpg;zebra
1412;D:\Programming\AP_Lab3\dataset_3\9269.jpg;dataset_3\9269.jpg;zebra
1413;D:\Programming\AP_Lab3\dataset_3\3769.jpg;dataset_3\3769.jpg;zebra
1414;D:\Programming\AP_Lab3\dataset_3\1697.jpg;dataset_3\1697.jpg;zebra
1415;D:\Programming\AP_Lab3\dataset_3\8805.jpg;dataset_3\8805.jpg;zebra
1416;D:\Programming\AP_Lab3\dataset_3\9277.jpg;dataset_3\9277.jpg;zebra
1417;D:\Programming\AP_Lab3\dataset_3\9063.jpg;dataset_3\9063.jpg;zebra
1418;D:\Programming\AP_Lab3\dataset_3\2255.jpg;dataset_3\2255.jpg;zebra
1419;D:\Programming\AP_Lab3\dataset_3\2332.jpg;dataset_3\2332.jpg;zebra
1420;D:\Programming\AP_Lab3\dataset_3\9619.jpg;dataset_3\9619.jpg;zebra
1421;D:\Programming\AP_Lab3\dataset_3\2364.jpg;dataset_3\2364.jpg;zebra
1422;D:\Programming\AP_Lab3\dataset_3\7461.jpg;dataset_3\7461.jpg;zebra
1423;D:\Programming\AP_Lab3\dataset_3\6593.jpg;dataset_3\6593.jpg;zebra
1424;D:\Programming\AP_Lab3\dataset_3\8672.jpg;dataset_3\8672.jpg;zebra
1425;D:\Programming\AP_Lab3\dataset_3\6019.jpg;dataset_3\6019.jpg;zebra
1426;D:\Programming\AP_Lab3\dataset_3\6271.jpg;dataset_3\6271.jpg;zebra
1427;D:\Programming\AP_Lab3\dataset_3\7672.jpg;dataset_3\7672.jpg;zebra
1428;D:\Programming\AP_Lab3\dataset_3\2110.jpg;dataset_3\2110.jpg;zebra
1429;D:\Programming\AP_Lab3\dataset_3\2277.jpg;dataset_3\2277.jpg;zebra
1430;D:\Programming\AP_Lab3\dataset_3\8611.jpg;dataset_3\8611.jpg;zebra
1431;D:\Programming\AP_Lab3\dataset_3\7606.jpg;dataset_3\7606.jpg;zebra
1432;D:\Programming\AP_Lab3\dataset_3\3688.jpg;dataset_3\3688.jpg;zebra
1433;D:\Programming\AP_Lab3\dataset_3\2690.jpg;dataset_3\2690.jpg;zebra
1434;D:\Programming\AP_Lab3\dataset_3\1657.jpg;dataset_3\1657.jpg;zebra
1435;D:\Programming\AP_Lab3\dataset_3\4652.jpg;dataset_3\4652.jpg;zebra
1436;D:\Programming\AP_Lab3\dataset_3\6808.jpg;dataset_3\6808.jpg;zebra
1437;D:\Programming\AP_Lab3\dataset_3\1087.jpg;dataset_3\1087.jpg;zebra
1438;D:\Programming\AP_Lab3\dataset_3\2081.jpg;dataset_3\2081.jpg;zebra
1439;D:\Programming\AP_Lab3\dataset_3\7358.jpg;dataset_3\7358.jpg;zebra
1440;D:\Programming\AP_Lab3\dataset_3\1445.jpg;dataset_3\1445.jpg;zebra
1441;D:\Programming\AP_Lab3\dataset_3\4584.jpg;dataset_3\4584.jpg;zebra
1442;D:\Programming\AP_Lab3\dataset_3\3111.jpg;dataset_3\3111.jpg;zebra
1443;D:\Programming\AP_Lab3\dataset_3\1928.jpg;dataset_3\1928.jpg;zebra
1444;D:\Programming\AP_Lab3\dataset_3\8653.jpg;dataset_3\8653.jpg;zebra
1445;D:\Programming\AP_Lab3\dataset_3\1806.jpg;dataset_3\1806.jpg;zebra
1446;D:\Programming\AP_Lab3\dataset_3\9027.jpg;dataset_3\9027.jpg;zebra
1447;D:\Programming\AP_Lab3\dataset_3\2055.jpg;dataset_3\2055.jpg;zebra
1448;D:\Programming\AP_Lab3\dataset_3\4199.jpg;dataset_3\4199.jpg;zebra
1449;D:\Programming\AP_Lab3\dataset_3\5160.jpg;dataset_3\5160.jpg;zebra
1450;D:\Programming\AP_Lab3\dataset_3\5582.jpg;dataset_3\5582.jpg;zebra
1451;D:\Programming\AP_Lab3\dataset_3\3625.jpg;dataset_3\3625.jpg;zebra
1452;D:\Programming\AP_Lab3\dataset_3\7362.jpg;dataset_3\7362.jpg;zebra
1453;D:\Programming\AP_Lab3\dataset_3\1347.jpg;dataset_3\1347.jpg;zebra
1454;D:\Programming\AP_Lab3\dataset_3\9330.jpg;dataset_3\9330.jpg;zebra
1455;D:\Programming\AP_Lab3\dataset_3\23.jpg;dataset_3\23.jpg;zebra
1456;D:\Programming\AP_Lab3\dataset_3\8534.jpg;dataset_3\8534.jpg;zebra
1457;D:\Programming\AP_Lab3\dataset_3\276.jpg;dataset_3\276.jpg;zebra
1458;D:\Programming\AP_Lab3\dataset_3\5665.jpg;dataset_3\5665.jpg;zebra
1459;D:\Programming\AP_Lab3\dataset_3\702.jpg;dataset_3\702.jpg;zebra
1460;D:\Programming\AP_Lab3\dataset_3\1172.jpg;dataset_3\1172.jpg;zebra
1461;D:\Programming\AP_Lab3\dataset_3\9993.jpg;dataset_3\9993.jpg;zebra
1462;D:\Programming\AP_Lab3\dataset_3\6484.jpg;dataset_3\6484.jpg;zebra
1463;D:\Programming\AP_Lab3\dataset_3\1579.jpg;dataset_3\1579.jpg;zebra
1464;D:\Programming\AP_Lab3\dataset_3\6257.jpg;dataset_3\6257.jpg;zebra
1465;D:\Programming\AP_Lab3\dataset_3\2764.jpg;dataset_3\2764.jpg;zebra
1466;D:\Programming\AP_Lab3\dataset_3\4934.jpg;dataset_3\4934.jpg;zebra
1467;D:\Programming\AP_Lab3\dataset_3\2527.jpg;dataset_3\2527.jpg;zebra
1468;D:\Programming\AP_Lab3\dataset_3\5468.jpg;dataset_3\5468.jpg;zebra
1469;D:\Programming\AP_Lab3\dataset_3\4923.jpg;dataset_3\4923.jpg;zebra
1470;D:\Programming\AP_Lab3\dataset_3\4146.jpg;dataset_3\4146.jpg;zebra
1471;D:\Programming\AP_Lab3\dataset_3\545.jpg;dataset_3\545.jpg;zebra
1472;D:\Programming\AP_Lab3\dataset_3\3246.jpg;dataset_3\3246.jpg;zebra
1473;D:\Programming\AP_Lab3\dataset_3\4550.jpg;dataset_3\4550.jpg;zebra
1474;D:\Programming\AP_Lab3\dataset_3\9162.jpg;dataset_3\9162.jpg;zebra
1475;D:\Programming\AP_Lab3\dataset_3\828.jpg;dataset_3\828.jpg;zebra
1476;D:\Programming\AP_Lab3\dataset_3\1522.jpg;dataset_3\1522.jpg;zebra
1477;D:\Programming\AP_Lab3\dataset_3\2396.jpg;dataset_3\2396.jpg;zebra
1478;D:\Programming\AP_Lab3\dataset_3\7550.jpg;dataset_3\7550.jpg;zebra
1479;D:\Programming\AP_Lab3\dataset_3\2424.jpg;dataset_3\2424.jpg;zebra
1480;D:\Programming\AP_Lab3\dataset_3\5840.jpg;dataset_3\5840.jpg;zebra
1481;D:\Programming\AP_Lab3\dataset_3\4369.jpg;dataset_3\4369.jpg;zebra
1482;D:\Programming\AP_Lab3\dataset_3\3913.jpg;dataset_3\3913.jpg;zebra
1483;D:\Programming\AP_Lab3\dataset_3\3633.jpg;dataset_3\3633.jpg;zebra
1484;D:\Programming\AP_Lab3\dataset_3\8502.jpg;dataset_3\8502.jpg;zebra
1485;D:\Programming\AP_Lab3\dataset_3\8249.jpg;dataset_3\8249.jpg;zebra
1486;D:\Programming\AP_Lab3\dataset_3\5813.jpg;dataset_3\5813.jpg;zebra
1487;D:\Programming\AP_Lab3\dataset_3\487.jpg;dataset_3\487.jpg;zebra
1488;D:\Programming\AP_Lab3\dataset_3\8469.jpg;dataset_3\8469.jpg;zebra
1489;D:\Programming\AP_Lab3\dataset_3\2933.jpg;dataset_3\2933.jpg;zebra
1490;D:\Programming\AP_Lab3\dataset_3\5803.jpg;dataset_3\5803.jpg;zebra
1491;D:\Programming\AP_Lab3\dataset_3\1889.jpg;dataset_3\1889.jpg;zebra
1492;D:\Programming\AP_Lab3\dataset_3\3722.jpg;dataset_3\3722.jpg;zebra
1493;D:\Programming\AP_Lab3\dataset_3\615.jpg;dataset_3\615.jpg;zebra
