;Abs Path;Rel Path;Item Class
1168;D:\Programming\AP_Lab3\dataset_2\bay horse_1168.jpg;dataset_2\bay horse_1168.jpg;bay horse
1169;D:\Programming\AP_Lab3\dataset_2\bay horse_1169.jpg;dataset_2\bay horse_1169.jpg;bay horse
1170;D:\Programming\AP_Lab3\dataset_2\bay horse_1170.jpg;dataset_2\bay horse_1170.jpg;bay horse
1171;D:\Programming\AP_Lab3\dataset_2\bay horse_1171.jpg;dataset_2\bay horse_1171.jpg;bay horse
1172;D:\Programming\AP_Lab3\dataset_2\bay horse_1172.jpg;dataset_2\bay horse_1172.jpg;bay horse
1173;D:\Programming\AP_Lab3\dataset_2\bay horse_1173.jpg;dataset_2\bay horse_1173.jpg;bay horse
1174;D:\Programming\AP_Lab3\dataset_2\bay horse_1174.jpg;dataset_2\bay horse_1174.jpg;bay horse
1175;D:\Programming\AP_Lab3\dataset_2\bay horse_1175.jpg;dataset_2\bay horse_1175.jpg;bay horse
1176;D:\Programming\AP_Lab3\dataset_2\bay horse_1176.jpg;dataset_2\bay horse_1176.jpg;bay horse
1177;D:\Programming\AP_Lab3\dataset_2\bay horse_1177.jpg;dataset_2\bay horse_1177.jpg;bay horse
1178;D:\Programming\AP_Lab3\dataset_2\bay horse_1178.jpg;dataset_2\bay horse_1178.jpg;bay horse
1179;D:\Programming\AP_Lab3\dataset_2\bay horse_1179.jpg;dataset_2\bay horse_1179.jpg;bay horse
1180;D:\Programming\AP_Lab3\dataset_2\bay horse_1180.jpg;dataset_2\bay horse_1180.jpg;bay horse
1181;D:\Programming\AP_Lab3\dataset_2\bay horse_1181.jpg;dataset_2\bay horse_1181.jpg;bay horse
1182;D:\Programming\AP_Lab3\dataset_2\bay horse_1182.jpg;dataset_2\bay horse_1182.jpg;bay horse
1183;D:\Programming\AP_Lab3\dataset_2\bay horse_1183.jpg;dataset_2\bay horse_1183.jpg;bay horse
1184;D:\Programming\AP_Lab3\dataset_2\bay horse_1184.jpg;dataset_2\bay horse_1184.jpg;bay horse
1185;D:\Programming\AP_Lab3\dataset_2\bay horse_1185.jpg;dataset_2\bay horse_1185.jpg;bay horse
1186;D:\Programming\AP_Lab3\dataset_2\bay horse_1186.jpg;dataset_2\bay horse_1186.jpg;bay horse
1187;D:\Programming\AP_Lab3\dataset_2\bay horse_1187.jpg;dataset_2\bay horse_1187.jpg;bay horse
1188;D:\Programming\AP_Lab3\dataset_2\bay horse_1188.jpg;dataset_2\bay horse_1188.jpg;bay horse
1189;D:\Programming\AP_Lab3\dataset_2\bay horse_1189.jpg;dataset_2\bay horse_1189.jpg;bay horse
1190;D:\Programming\AP_Lab3\dataset_2\bay horse_1190.jpg;dataset_2\bay horse_1190.jpg;bay horse
1191;D:\Programming\AP_Lab3\dataset_2\bay horse_1191.jpg;dataset_2\bay horse_1191.jpg;bay horse
1192;D:\Programming\AP_Lab3\dataset_2\bay horse_1192.jpg;dataset_2\bay horse_1192.jpg;bay horse
1193;D:\Programming\AP_Lab3\dataset_2\bay horse_1193.jpg;dataset_2\bay horse_1193.jpg;bay horse
1194;D:\Programming\AP_Lab3\dataset_2\bay horse_1194.jpg;dataset_2\bay horse_1194.jpg;bay horse
1195;D:\Programming\AP_Lab3\dataset_2\bay horse_1195.jpg;dataset_2\bay horse_1195.jpg;bay horse
1196;D:\Programming\AP_Lab3\dataset_2\bay horse_1196.jpg;dataset_2\bay horse_1196.jpg;bay horse
1197;D:\Programming\AP_Lab3\dataset_2\bay horse_1197.jpg;dataset_2\bay horse_1197.jpg;bay horse
1198;D:\Programming\AP_Lab3\dataset_2\bay horse_1198.jpg;dataset_2\bay horse_1198.jpg;bay horse
1199;D:\Programming\AP_Lab3\dataset_2\bay horse_1199.jpg;dataset_2\bay horse_1199.jpg;bay horse
1200;D:\Programming\AP_Lab3\dataset_2\bay horse_1200.jpg;dataset_2\bay horse_1200.jpg;bay horse
1201;D:\Programming\AP_Lab3\dataset_2\bay horse_1201.jpg;dataset_2\bay horse_1201.jpg;bay horse
1202;D:\Programming\AP_Lab3\dataset_2\bay horse_1202.jpg;dataset_2\bay horse_1202.jpg;bay horse
1203;D:\Programming\AP_Lab3\dataset_2\bay horse_1203.jpg;dataset_2\bay horse_1203.jpg;bay horse
1204;D:\Programming\AP_Lab3\dataset_2\bay horse_1204.jpg;dataset_2\bay horse_1204.jpg;bay horse
1205;D:\Programming\AP_Lab3\dataset_2\bay horse_1205.jpg;dataset_2\bay horse_1205.jpg;bay horse
1206;D:\Programming\AP_Lab3\dataset_2\bay horse_1206.jpg;dataset_2\bay horse_1206.jpg;bay horse
1207;D:\Programming\AP_Lab3\dataset_2\bay horse_1207.jpg;dataset_2\bay horse_1207.jpg;bay horse
1208;D:\Programming\AP_Lab3\dataset_2\bay horse_1208.jpg;dataset_2\bay horse_1208.jpg;bay horse
1209;D:\Programming\AP_Lab3\dataset_2\bay horse_1209.jpg;dataset_2\bay horse_1209.jpg;bay horse
1210;D:\Programming\AP_Lab3\dataset_2\bay horse_1210.jpg;dataset_2\bay horse_1210.jpg;bay horse
1211;D:\Programming\AP_Lab3\dataset_2\bay horse_1211.jpg;dataset_2\bay horse_1211.jpg;bay horse
1212;D:\Programming\AP_Lab3\dataset_2\bay horse_1212.jpg;dataset_2\bay horse_1212.jpg;bay horse
1213;D:\Programming\AP_Lab3\dataset_2\bay horse_1213.jpg;dataset_2\bay horse_1213.jpg;bay horse
1214;D:\Programming\AP_Lab3\dataset_2\bay horse_1214.jpg;dataset_2\bay horse_1214.jpg;bay horse
1215;D:\Programming\AP_Lab3\dataset_2\bay horse_1215.jpg;dataset_2\bay horse_1215.jpg;bay horse
1216;D:\Programming\AP_Lab3\dataset_2\bay horse_1216.jpg;dataset_2\bay horse_1216.jpg;bay horse
1217;D:\Programming\AP_Lab3\dataset_2\bay horse_1217.jpg;dataset_2\bay horse_1217.jpg;bay horse
1218;D:\Programming\AP_Lab3\dataset_2\bay horse_1218.jpg;dataset_2\bay horse_1218.jpg;bay horse
1219;D:\Programming\AP_Lab3\dataset_2\bay horse_1219.jpg;dataset_2\bay horse_1219.jpg;bay horse
1220;D:\Programming\AP_Lab3\dataset_2\bay horse_1220.jpg;dataset_2\bay horse_1220.jpg;bay horse
1221;D:\Programming\AP_Lab3\dataset_2\bay horse_1221.jpg;dataset_2\bay horse_1221.jpg;bay horse
1222;D:\Programming\AP_Lab3\dataset_2\bay horse_1222.jpg;dataset_2\bay horse_1222.jpg;bay horse
1223;D:\Programming\AP_Lab3\dataset_2\bay horse_1223.jpg;dataset_2\bay horse_1223.jpg;bay horse
1224;D:\Programming\AP_Lab3\dataset_2\bay horse_1224.jpg;dataset_2\bay horse_1224.jpg;bay horse
1225;D:\Programming\AP_Lab3\dataset_2\bay horse_1225.jpg;dataset_2\bay horse_1225.jpg;bay horse
1226;D:\Programming\AP_Lab3\dataset_2\bay horse_1226.jpg;dataset_2\bay horse_1226.jpg;bay horse
1227;D:\Programming\AP_Lab3\dataset_2\bay horse_1227.jpg;dataset_2\bay horse_1227.jpg;bay horse
1228;D:\Programming\AP_Lab3\dataset_2\bay horse_1228.jpg;dataset_2\bay horse_1228.jpg;bay horse
1229;D:\Programming\AP_Lab3\dataset_2\bay horse_1229.jpg;dataset_2\bay horse_1229.jpg;bay horse
1230;D:\Programming\AP_Lab3\dataset_2\bay horse_1230.jpg;dataset_2\bay horse_1230.jpg;bay horse
1231;D:\Programming\AP_Lab3\dataset_2\bay horse_1231.jpg;dataset_2\bay horse_1231.jpg;bay horse
1232;D:\Programming\AP_Lab3\dataset_2\bay horse_1232.jpg;dataset_2\bay horse_1232.jpg;bay horse
1233;D:\Programming\AP_Lab3\dataset_2\bay horse_1233.jpg;dataset_2\bay horse_1233.jpg;bay horse
1234;D:\Programming\AP_Lab3\dataset_2\bay horse_1234.jpg;dataset_2\bay horse_1234.jpg;bay horse
1235;D:\Programming\AP_Lab3\dataset_2\bay horse_1235.jpg;dataset_2\bay horse_1235.jpg;bay horse
1236;D:\Programming\AP_Lab3\dataset_2\bay horse_1236.jpg;dataset_2\bay horse_1236.jpg;bay horse
1237;D:\Programming\AP_Lab3\dataset_2\bay horse_1237.jpg;dataset_2\bay horse_1237.jpg;bay horse
1238;D:\Programming\AP_Lab3\dataset_2\zebra_0000.jpg;dataset_2\zebra_0000.jpg;zebra
1239;D:\Programming\AP_Lab3\dataset_2\zebra_0001.jpg;dataset_2\zebra_0001.jpg;zebra
1240;D:\Programming\AP_Lab3\dataset_2\zebra_0002.jpg;dataset_2\zebra_0002.jpg;zebra
1241;D:\Programming\AP_Lab3\dataset_2\zebra_0003.jpg;dataset_2\zebra_0003.jpg;zebra
1242;D:\Programming\AP_Lab3\dataset_2\zebra_0004.jpg;dataset_2\zebra_0004.jpg;zebra
1243;D:\Programming\AP_Lab3\dataset_2\zebra_0005.jpg;dataset_2\zebra_0005.jpg;zebra
1244;D:\Programming\AP_Lab3\dataset_2\zebra_0006.jpg;dataset_2\zebra_0006.jpg;zebra
1245;D:\Programming\AP_Lab3\dataset_2\zebra_0007.jpg;dataset_2\zebra_0007.jpg;zebra
1246;D:\Programming\AP_Lab3\dataset_2\zebra_0008.jpg;dataset_2\zebra_0008.jpg;zebra
1247;D:\Programming\AP_Lab3\dataset_2\zebra_0009.jpg;dataset_2\zebra_0009.jpg;zebra
1248;D:\Programming\AP_Lab3\dataset_2\zebra_0010.jpg;dataset_2\zebra_0010.jpg;zebra
1249;D:\Programming\AP_Lab3\dataset_2\zebra_0011.jpg;dataset_2\zebra_0011.jpg;zebra
1250;D:\Programming\AP_Lab3\dataset_2\zebra_0012.jpg;dataset_2\zebra_0012.jpg;zebra
1251;D:\Programming\AP_Lab3\dataset_2\zebra_0013.jpg;dataset_2\zebra_0013.jpg;zebra
1252;D:\Programming\AP_Lab3\dataset_2\zebra_0014.jpg;dataset_2\zebra_0014.jpg;zebra
1253;D:\Programming\AP_Lab3\dataset_2\zebra_0015.jpg;dataset_2\zebra_0015.jpg;zebra
1254;D:\Programming\AP_Lab3\dataset_2\zebra_0016.jpg;dataset_2\zebra_0016.jpg;zebra
1255;D:\Programming\AP_Lab3\dataset_2\zebra_0017.jpg;dataset_2\zebra_0017.jpg;zebra
1256;D:\Programming\AP_Lab3\dataset_2\zebra_0018.jpg;dataset_2\zebra_0018.jpg;zebra
1257;D:\Programming\AP_Lab3\dataset_2\zebra_0019.jpg;dataset_2\zebra_0019.jpg;zebra
1258;D:\Programming\AP_Lab3\dataset_2\zebra_0020.jpg;dataset_2\zebra_0020.jpg;zebra
1259;D:\Programming\AP_Lab3\dataset_2\zebra_0021.jpg;dataset_2\zebra_0021.jpg;zebra
1260;D:\Programming\AP_Lab3\dataset_2\zebra_0022.jpg;dataset_2\zebra_0022.jpg;zebra
1261;D:\Programming\AP_Lab3\dataset_2\zebra_0023.jpg;dataset_2\zebra_0023.jpg;zebra
1262;D:\Programming\AP_Lab3\dataset_2\zebra_0024.jpg;dataset_2\zebra_0024.jpg;zebra
1263;D:\Programming\AP_Lab3\dataset_2\zebra_0025.jpg;dataset_2\zebra_0025.jpg;zebra
1264;D:\Programming\AP_Lab3\dataset_2\zebra_0026.jpg;dataset_2\zebra_0026.jpg;zebra
1265;D:\Programming\AP_Lab3\dataset_2\zebra_0027.jpg;dataset_2\zebra_0027.jpg;zebra
1266;D:\Programming\AP_Lab3\dataset_2\zebra_0028.jpg;dataset_2\zebra_0028.jpg;zebra
1267;D:\Programming\AP_Lab3\dataset_2\zebra_0029.jpg;dataset_2\zebra_0029.jpg;zebra
1268;D:\Programming\AP_Lab3\dataset_2\zebra_0030.jpg;dataset_2\zebra_0030.jpg;zebra
1269;D:\Programming\AP_Lab3\dataset_2\zebra_0031.jpg;dataset_2\zebra_0031.jpg;zebra
1270;D:\Programming\AP_Lab3\dataset_2\zebra_0032.jpg;dataset_2\zebra_0032.jpg;zebra
1271;D:\Programming\AP_Lab3\dataset_2\zebra_0033.jpg;dataset_2\zebra_0033.jpg;zebra
1272;D:\Programming\AP_Lab3\dataset_2\zebra_0034.jpg;dataset_2\zebra_0034.jpg;zebra
1273;D:\Programming\AP_Lab3\dataset_2\zebra_0035.jpg;dataset_2\zebra_0035.jpg;zebra
1274;D:\Programming\AP_Lab3\dataset_2\zebra_0036.jpg;dataset_2\zebra_0036.jpg;zebra
1275;D:\Programming\AP_Lab3\dataset_2\zebra_0037.jpg;dataset_2\zebra_0037.jpg;zebra
1276;D:\Programming\AP_Lab3\dataset_2\zebra_0038.jpg;dataset_2\zebra_0038.jpg;zebra
1277;D:\Programming\AP_Lab3\dataset_2\zebra_0039.jpg;dataset_2\zebra_0039.jpg;zebra
1278;D:\Programming\AP_Lab3\dataset_2\zebra_0040.jpg;dataset_2\zebra_0040.jpg;zebra
1279;D:\Programming\AP_Lab3\dataset_2\zebra_0041.jpg;dataset_2\zebra_0041.jpg;zebra
1280;D:\Programming\AP_Lab3\dataset_2\zebra_0042.jpg;dataset_2\zebra_0042.jpg;zebra
1281;D:\Programming\AP_Lab3\dataset_2\zebra_0043.jpg;dataset_2\zebra_0043.jpg;zebra
1282;D:\Programming\AP_Lab3\dataset_2\zebra_0044.jpg;dataset_2\zebra_0044.jpg;zebra
1283;D:\Programming\AP_Lab3\dataset_2\zebra_0045.jpg;dataset_2\zebra_0045.jpg;zebra
1284;D:\Programming\AP_Lab3\dataset_2\zebra_0046.jpg;dataset_2\zebra_0046.jpg;zebra
1285;D:\Programming\AP_Lab3\dataset_2\zebra_0047.jpg;dataset_2\zebra_0047.jpg;zebra
1286;D:\Programming\AP_Lab3\dataset_2\zebra_0048.jpg;dataset_2\zebra_0048.jpg;zebra
1287;D:\Programming\AP_Lab3\dataset_2\zebra_0049.jpg;dataset_2\zebra_0049.jpg;zebra
1288;D:\Programming\AP_Lab3\dataset_2\zebra_0050.jpg;dataset_2\zebra_0050.jpg;zebra
1289;D:\Programming\AP_Lab3\dataset_2\zebra_0051.jpg;dataset_2\zebra_0051.jpg;zebra
1290;D:\Programming\AP_Lab3\dataset_2\zebra_0052.jpg;dataset_2\zebra_0052.jpg;zebra
1291;D:\Programming\AP_Lab3\dataset_2\zebra_0053.jpg;dataset_2\zebra_0053.jpg;zebra
1292;D:\Programming\AP_Lab3\dataset_2\zebra_0054.jpg;dataset_2\zebra_0054.jpg;zebra
1293;D:\Programming\AP_Lab3\dataset_2\zebra_0055.jpg;dataset_2\zebra_0055.jpg;zebra
1294;D:\Programming\AP_Lab3\dataset_2\zebra_0056.jpg;dataset_2\zebra_0056.jpg;zebra
1295;D:\Programming\AP_Lab3\dataset_2\zebra_0057.jpg;dataset_2\zebra_0057.jpg;zebra
1296;D:\Programming\AP_Lab3\dataset_2\zebra_0058.jpg;dataset_2\zebra_0058.jpg;zebra
1297;D:\Programming\AP_Lab3\dataset_2\zebra_0059.jpg;dataset_2\zebra_0059.jpg;zebra
1298;D:\Programming\AP_Lab3\dataset_2\zebra_0060.jpg;dataset_2\zebra_0060.jpg;zebra
1299;D:\Programming\AP_Lab3\dataset_2\zebra_0061.jpg;dataset_2\zebra_0061.jpg;zebra
1300;D:\Programming\AP_Lab3\dataset_2\zebra_0062.jpg;dataset_2\zebra_0062.jpg;zebra
1301;D:\Programming\AP_Lab3\dataset_2\zebra_0063.jpg;dataset_2\zebra_0063.jpg;zebra
1302;D:\Programming\AP_Lab3\dataset_2\zebra_0064.jpg;dataset_2\zebra_0064.jpg;zebra
1303;D:\Programming\AP_Lab3\dataset_2\zebra_0065.jpg;dataset_2\zebra_0065.jpg;zebra
1304;D:\Programming\AP_Lab3\dataset_2\zebra_0066.jpg;dataset_2\zebra_0066.jpg;zebra
1305;D:\Programming\AP_Lab3\dataset_2\zebra_0067.jpg;dataset_2\zebra_0067.jpg;zebra
1306;D:\Programming\AP_Lab3\dataset_2\zebra_0068.jpg;dataset_2\zebra_0068.jpg;zebra
1307;D:\Programming\AP_Lab3\dataset_2\zebra_0069.jpg;dataset_2\zebra_0069.jpg;zebra
1308;D:\Programming\AP_Lab3\dataset_2\zebra_0070.jpg;dataset_2\zebra_0070.jpg;zebra
1309;D:\Programming\AP_Lab3\dataset_2\zebra_0071.jpg;dataset_2\zebra_0071.jpg;zebra
1310;D:\Programming\AP_Lab3\dataset_2\zebra_0072.jpg;dataset_2\zebra_0072.jpg;zebra
1311;D:\Programming\AP_Lab3\dataset_2\zebra_0073.jpg;dataset_2\zebra_0073.jpg;zebra
1312;D:\Programming\AP_Lab3\dataset_2\zebra_0074.jpg;dataset_2\zebra_0074.jpg;zebra
1313;D:\Programming\AP_Lab3\dataset_2\zebra_0075.jpg;dataset_2\zebra_0075.jpg;zebra
1314;D:\Programming\AP_Lab3\dataset_2\zebra_0076.jpg;dataset_2\zebra_0076.jpg;zebra
1315;D:\Programming\AP_Lab3\dataset_2\zebra_0077.jpg;dataset_2\zebra_0077.jpg;zebra
1316;D:\Programming\AP_Lab3\dataset_2\zebra_0078.jpg;dataset_2\zebra_0078.jpg;zebra
1317;D:\Programming\AP_Lab3\dataset_2\zebra_0079.jpg;dataset_2\zebra_0079.jpg;zebra
1318;D:\Programming\AP_Lab3\dataset_2\zebra_0080.jpg;dataset_2\zebra_0080.jpg;zebra
1319;D:\Programming\AP_Lab3\dataset_2\zebra_0081.jpg;dataset_2\zebra_0081.jpg;zebra
1320;D:\Programming\AP_Lab3\dataset_2\zebra_0082.jpg;dataset_2\zebra_0082.jpg;zebra
1321;D:\Programming\AP_Lab3\dataset_2\zebra_0083.jpg;dataset_2\zebra_0083.jpg;zebra
1322;D:\Programming\AP_Lab3\dataset_2\zebra_0084.jpg;dataset_2\zebra_0084.jpg;zebra
1323;D:\Programming\AP_Lab3\dataset_2\zebra_0085.jpg;dataset_2\zebra_0085.jpg;zebra
1324;D:\Programming\AP_Lab3\dataset_2\zebra_0086.jpg;dataset_2\zebra_0086.jpg;zebra
1325;D:\Programming\AP_Lab3\dataset_2\zebra_0087.jpg;dataset_2\zebra_0087.jpg;zebra
1326;D:\Programming\AP_Lab3\dataset_2\zebra_0088.jpg;dataset_2\zebra_0088.jpg;zebra
1327;D:\Programming\AP_Lab3\dataset_2\zebra_0089.jpg;dataset_2\zebra_0089.jpg;zebra
1328;D:\Programming\AP_Lab3\dataset_2\zebra_0090.jpg;dataset_2\zebra_0090.jpg;zebra
1329;D:\Programming\AP_Lab3\dataset_2\zebra_0091.jpg;dataset_2\zebra_0091.jpg;zebra
1330;D:\Programming\AP_Lab3\dataset_2\zebra_0092.jpg;dataset_2\zebra_0092.jpg;zebra
1331;D:\Programming\AP_Lab3\dataset_2\zebra_0093.jpg;dataset_2\zebra_0093.jpg;zebra
1332;D:\Programming\AP_Lab3\dataset_2\zebra_0094.jpg;dataset_2\zebra_0094.jpg;zebra
1333;D:\Programming\AP_Lab3\dataset_2\zebra_0095.jpg;dataset_2\zebra_0095.jpg;zebra
1334;D:\Programming\AP_Lab3\dataset_2\zebra_0096.jpg;dataset_2\zebra_0096.jpg;zebra
1335;D:\Programming\AP_Lab3\dataset_2\zebra_0097.jpg;dataset_2\zebra_0097.jpg;zebra
1336;D:\Programming\AP_Lab3\dataset_2\zebra_0098.jpg;dataset_2\zebra_0098.jpg;zebra
1337;D:\Programming\AP_Lab3\dataset_2\zebra_0099.jpg;dataset_2\zebra_0099.jpg;zebra
1338;D:\Programming\AP_Lab3\dataset_2\zebra_0100.jpg;dataset_2\zebra_0100.jpg;zebra
1339;D:\Programming\AP_Lab3\dataset_2\zebra_0101.jpg;dataset_2\zebra_0101.jpg;zebra
1340;D:\Programming\AP_Lab3\dataset_2\zebra_0102.jpg;dataset_2\zebra_0102.jpg;zebra
1341;D:\Programming\AP_Lab3\dataset_2\zebra_0103.jpg;dataset_2\zebra_0103.jpg;zebra
1342;D:\Programming\AP_Lab3\dataset_2\zebra_0104.jpg;dataset_2\zebra_0104.jpg;zebra
1343;D:\Programming\AP_Lab3\dataset_2\zebra_0105.jpg;dataset_2\zebra_0105.jpg;zebra
1344;D:\Programming\AP_Lab3\dataset_2\zebra_0106.jpg;dataset_2\zebra_0106.jpg;zebra
1345;D:\Programming\AP_Lab3\dataset_2\zebra_0107.jpg;dataset_2\zebra_0107.jpg;zebra
1346;D:\Programming\AP_Lab3\dataset_2\zebra_0108.jpg;dataset_2\zebra_0108.jpg;zebra
1347;D:\Programming\AP_Lab3\dataset_2\zebra_0109.jpg;dataset_2\zebra_0109.jpg;zebra
1348;D:\Programming\AP_Lab3\dataset_2\zebra_0110.jpg;dataset_2\zebra_0110.jpg;zebra
1349;D:\Programming\AP_Lab3\dataset_2\zebra_0111.jpg;dataset_2\zebra_0111.jpg;zebra
1350;D:\Programming\AP_Lab3\dataset_2\zebra_0112.jpg;dataset_2\zebra_0112.jpg;zebra
1351;D:\Programming\AP_Lab3\dataset_2\zebra_0113.jpg;dataset_2\zebra_0113.jpg;zebra
1352;D:\Programming\AP_Lab3\dataset_2\zebra_0114.jpg;dataset_2\zebra_0114.jpg;zebra
1353;D:\Programming\AP_Lab3\dataset_2\zebra_0115.jpg;dataset_2\zebra_0115.jpg;zebra
1354;D:\Programming\AP_Lab3\dataset_2\zebra_0116.jpg;dataset_2\zebra_0116.jpg;zebra
1355;D:\Programming\AP_Lab3\dataset_2\zebra_0117.jpg;dataset_2\zebra_0117.jpg;zebra
1356;D:\Programming\AP_Lab3\dataset_2\zebra_0118.jpg;dataset_2\zebra_0118.jpg;zebra
1357;D:\Programming\AP_Lab3\dataset_2\zebra_0119.jpg;dataset_2\zebra_0119.jpg;zebra
1358;D:\Programming\AP_Lab3\dataset_2\zebra_0120.jpg;dataset_2\zebra_0120.jpg;zebra
1359;D:\Programming\AP_Lab3\dataset_2\zebra_0121.jpg;dataset_2\zebra_0121.jpg;zebra
1360;D:\Programming\AP_Lab3\dataset_2\zebra_0122.jpg;dataset_2\zebra_0122.jpg;zebra
1361;D:\Programming\AP_Lab3\dataset_2\zebra_0123.jpg;dataset_2\zebra_0123.jpg;zebra
1362;D:\Programming\AP_Lab3\dataset_2\zebra_0124.jpg;dataset_2\zebra_0124.jpg;zebra
1363;D:\Programming\AP_Lab3\dataset_2\zebra_0125.jpg;dataset_2\zebra_0125.jpg;zebra
1364;D:\Programming\AP_Lab3\dataset_2\zebra_0126.jpg;dataset_2\zebra_0126.jpg;zebra
1365;D:\Programming\AP_Lab3\dataset_2\zebra_0127.jpg;dataset_2\zebra_0127.jpg;zebra
1366;D:\Programming\AP_Lab3\dataset_2\zebra_0128.jpg;dataset_2\zebra_0128.jpg;zebra
1367;D:\Programming\AP_Lab3\dataset_2\zebra_0129.jpg;dataset_2\zebra_0129.jpg;zebra
1368;D:\Programming\AP_Lab3\dataset_2\zebra_0130.jpg;dataset_2\zebra_0130.jpg;zebra
1369;D:\Programming\AP_Lab3\dataset_2\zebra_0131.jpg;dataset_2\zebra_0131.jpg;zebra
1370;D:\Programming\AP_Lab3\dataset_2\zebra_0132.jpg;dataset_2\zebra_0132.jpg;zebra
1371;D:\Programming\AP_Lab3\dataset_2\zebra_0133.jpg;dataset_2\zebra_0133.jpg;zebra
1372;D:\Programming\AP_Lab3\dataset_2\zebra_0134.jpg;dataset_2\zebra_0134.jpg;zebra
1373;D:\Programming\AP_Lab3\dataset_2\zebra_0135.jpg;dataset_2\zebra_0135.jpg;zebra
1374;D:\Programming\AP_Lab3\dataset_2\zebra_0136.jpg;dataset_2\zebra_0136.jpg;zebra
1375;D:\Programming\AP_Lab3\dataset_2\zebra_0137.jpg;dataset_2\zebra_0137.jpg;zebra
1376;D:\Programming\AP_Lab3\dataset_2\zebra_0138.jpg;dataset_2\zebra_0138.jpg;zebra
1377;D:\Programming\AP_Lab3\dataset_2\zebra_0139.jpg;dataset_2\zebra_0139.jpg;zebra
1378;D:\Programming\AP_Lab3\dataset_2\zebra_0140.jpg;dataset_2\zebra_0140.jpg;zebra
1379;D:\Programming\AP_Lab3\dataset_2\zebra_0141.jpg;dataset_2\zebra_0141.jpg;zebra
1380;D:\Programming\AP_Lab3\dataset_2\zebra_0142.jpg;dataset_2\zebra_0142.jpg;zebra
1381;D:\Programming\AP_Lab3\dataset_2\zebra_0143.jpg;dataset_2\zebra_0143.jpg;zebra
1382;D:\Programming\AP_Lab3\dataset_2\zebra_0144.jpg;dataset_2\zebra_0144.jpg;zebra
1383;D:\Programming\AP_Lab3\dataset_2\zebra_0145.jpg;dataset_2\zebra_0145.jpg;zebra
1384;D:\Programming\AP_Lab3\dataset_2\zebra_0146.jpg;dataset_2\zebra_0146.jpg;zebra
1385;D:\Programming\AP_Lab3\dataset_2\zebra_0147.jpg;dataset_2\zebra_0147.jpg;zebra
1386;D:\Programming\AP_Lab3\dataset_2\zebra_0148.jpg;dataset_2\zebra_0148.jpg;zebra
1387;D:\Programming\AP_Lab3\dataset_2\zebra_0149.jpg;dataset_2\zebra_0149.jpg;zebra
1388;D:\Programming\AP_Lab3\dataset_2\zebra_0150.jpg;dataset_2\zebra_0150.jpg;zebra
1389;D:\Programming\AP_Lab3\dataset_2\zebra_0151.jpg;dataset_2\zebra_0151.jpg;zebra
1390;D:\Programming\AP_Lab3\dataset_2\zebra_0152.jpg;dataset_2\zebra_0152.jpg;zebra
1391;D:\Programming\AP_Lab3\dataset_2\zebra_0153.jpg;dataset_2\zebra_0153.jpg;zebra
1392;D:\Programming\AP_Lab3\dataset_2\zebra_0154.jpg;dataset_2\zebra_0154.jpg;zebra
1393;D:\Programming\AP_Lab3\dataset_2\zebra_0155.jpg;dataset_2\zebra_0155.jpg;zebra
1394;D:\Programming\AP_Lab3\dataset_2\zebra_0156.jpg;dataset_2\zebra_0156.jpg;zebra
1395;D:\Programming\AP_Lab3\dataset_2\zebra_0157.jpg;dataset_2\zebra_0157.jpg;zebra
1396;D:\Programming\AP_Lab3\dataset_2\zebra_0158.jpg;dataset_2\zebra_0158.jpg;zebra
1397;D:\Programming\AP_Lab3\dataset_2\zebra_0159.jpg;dataset_2\zebra_0159.jpg;zebra
1398;D:\Programming\AP_Lab3\dataset_2\zebra_0160.jpg;dataset_2\zebra_0160.jpg;zebra
1399;D:\Programming\AP_Lab3\dataset_2\zebra_0161.jpg;dataset_2\zebra_0161.jpg;zebra
1400;D:\Programming\AP_Lab3\dataset_2\zebra_0162.jpg;dataset_2\zebra_0162.jpg;zebra
1401;D:\Programming\AP_Lab3\dataset_2\zebra_0163.jpg;dataset_2\zebra_0163.jpg;zebra
1402;D:\Programming\AP_Lab3\dataset_2\zebra_0164.jpg;dataset_2\zebra_0164.jpg;zebra
1403;D:\Programming\AP_Lab3\dataset_2\zebra_0165.jpg;dataset_2\zebra_0165.jpg;zebra
1404;D:\Programming\AP_Lab3\dataset_2\zebra_0166.jpg;dataset_2\zebra_0166.jpg;zebra
1405;D:\Programming\AP_Lab3\dataset_2\zebra_0167.jpg;dataset_2\zebra_0167.jpg;zebra
1406;D:\Programming\AP_Lab3\dataset_2\zebra_0168.jpg;dataset_2\zebra_0168.jpg;zebra
1407;D:\Programming\AP_Lab3\dataset_2\zebra_0169.jpg;dataset_2\zebra_0169.jpg;zebra
1408;D:\Programming\AP_Lab3\dataset_2\zebra_0170.jpg;dataset_2\zebra_0170.jpg;zebra
1409;D:\Programming\AP_Lab3\dataset_2\zebra_0171.jpg;dataset_2\zebra_0171.jpg;zebra
1410;D:\Programming\AP_Lab3\dataset_2\zebra_0172.jpg;dataset_2\zebra_0172.jpg;zebra
1411;D:\Programming\AP_Lab3\dataset_2\zebra_0173.jpg;dataset_2\zebra_0173.jpg;zebra
1412;D:\Programming\AP_Lab3\dataset_2\zebra_0174.jpg;dataset_2\zebra_0174.jpg;zebra
